nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
      1146, 1.354110284E+01, 2.253985048E+00, 4.187684880E+02
      1147, 1.379749238E+01, 2.253985065E+00, 4.237256771E+02
      1148, 1.405388634E+01, 2.253985059E+00, 4.280792617E+02
      1149, 1.431027594E+01, 2.253985070E+00, 4.311371263E+02
      1150, 1.456666992E+01, 2.253985061E+00, 4.293148004E+02
      1151, 1.482305953E+01, 2.253985072E+00, 4.114851926E+02
      1152, 1.507945353E+01, 2.253985062E+00, 3.926959789E+02
      1153, 1.533584314E+01, 2.253985072E+00, 3.917222746E+02
      1154, 1.559223714E+01, 2.253985062E+00, 3.925852287E+02
      1155, 1.584862675E+01, 2.253985072E+00, 3.862974398E+02
      1156, 1.610502075E+01, 2.253985062E+00, 3.771908007E+02
      1157, 1.636141037E+01, 2.253985072E+00, 3.693405088E+02
      1158, 1.661780436E+01, 2.253985062E+00, 3.648406987E+02
      1159, 1.687419398E+01, 2.253985072E+00, 3.637132207E+02
      1160, 1.713058798E+01, 2.253985062E+00, 3.655776139E+02
      1161, 1.738697759E+01, 2.253985072E+00, 3.698515567E+02
      1162, 1.764337159E+01, 2.253985062E+00, 3.757949086E+02
      1163, 1.789976120E+01, 2.253985072E+00, 3.830055601E+02
      1164, 1.815615520E+01, 2.253985062E+00, 3.914868649E+02
      1165, 1.841254482E+01, 2.253985072E+00, 4.006849327E+02
      1166, 2.507873211E+01, 2.253984999E+00, 4.242932446E+02
      1167, 2.533512595E+01, 2.253985026E+00, 4.293877502E+02
      1168, 1.893246145E+01, 2.254385972E+00, 4.166677144E+02
      1169, 1.945281773E+01, 2.254518550E+00, 4.177135876E+02
      1170, 1.867168749E+01, 2.254571941E+00, 4.096167661E+02
      1171, 1.919158866E+01, 2.254684837E+00, 4.197362968E+02
      1172, 2.687955574E+01, 2.254763082E+00, 4.916853592E+02
      1173, 5.852022231E+00, 2.255098739E+00, 1.175299073E+02
      1174, 2.766876689E+01, 2.255644150E+00, 5.407229701E+02
      1175, 6.897872216E+00, 2.255943126E+00, 1.401913420E+02
      1176, 2.714105919E+01, 2.256085496E+00, 5.084802024E+02
      1177, 2.740523281E+01, 2.256225444E+00, 5.257509986E+02
      1178, 6.110805719E+00, 2.257346903E+00, 1.214957332E+02
      1179, 6.635150416E+00, 2.258764088E+00, 1.322083724E+02
      1180, 6.371473363E+00, 2.259241074E+00, 1.261917453E+02
      1181, 2.558473753E+01, 2.496664852E+00, 4.293704210E+02
      1182, 2.584187486E+01, 2.496822491E+00, 4.370497404E+02
      1183, 7.965033629E+00, 2.498217096E+00, 1.899535076E+02
      1184, 7.707755034E+00, 2.498323654E+00, 1.716112771E+02
      1185, 2.610019709E+01, 2.498486427E+00, 4.460052587E+02
      1186, 7.448095009E+00, 2.498554030E+00, 1.558651488E+02
      1187, 2.635761682E+01, 2.498914998E+00, 4.565170848E+02
      1188, 8.222837105E+00, 2.498953801E+00, 2.115026088E+02
      1189, 2.873328667E+01, 2.499201373E+00, 4.811893310E+02
      1190, 2.049364960E+01, 2.499358787E+00, 3.909658822E+02
      1191, 9.978124677E+00, 2.499446585E+00, 3.679250765E+02
      1192, 2.899196185E+01, 2.499563617E+00, 4.478468152E+02
      1193, 2.099841462E+01, 2.499574208E+00, 4.035011772E+02
      1194, 2.124854247E+01, 2.499608539E+00, 4.170448947E+02
      1195, 2.074518647E+01, 2.499630038E+00, 3.943555257E+02
      1196, 1.022854780E+01, 2.499631416E+00, 3.762730962E+02
      1197, 8.476112449E+00, 2.499636790E+00, 2.369724318E+02
      1198, 2.149873425E+01, 2.499660036E+00, 4.318150251E+02
      1199, 2.847493663E+01, 2.499671755E+00, 5.179677175E+02
      1200, 2.023784652E+01, 2.499685494E+00, 3.943816581E+02
      1201, 1.997969861E+01, 2.499711601E+00, 4.042559691E+02
      1202, 2.174895800E+01, 2.499720117E+00, 4.454313292E+02
      1203, 7.184738699E+00, 2.499793511E+00, 1.428488869E+02
      1204, 1.047922709E+01, 2.499992450E+00, 3.832575980E+02
      1205, 2.924695823E+01, 2.500105425E+00, 4.240016741E+02
      1206, 1.972207028E+01, 2.500157996E+00, 4.161063955E+02
      1207, 8.729741295E+00, 2.500177411E+00, 2.656210084E+02
      1208, 2.821016237E+01, 2.500247948E+00, 5.447125213E+02
      1209, 2.505140828E+00, 2.500493687E+00, 5.862729728E+01
      1210, 9.230599226E+00, 2.500502228E+00, 3.177120698E+02
      1211, 1.072786006E+01, 2.500559798E+00, 3.883021972E+02
      1212, 9.726707452E+00, 2.500599737E+00, 3.563240596E+02
      1213, 8.982167561E+00, 2.500671864E+00, 2.934595343E+02
      1214, 2.250495999E+00, 2.500877554E+00, 5.401223608E+01
      1215, 2.000496043E+00, 2.500935193E+00, 5.057718890E+01
      1216, 3.000000000E+01, 2.500990556E+00, 3.968870502E+02
      1217, 1.750496057E+00, 2.500992821E+00, 5.003636460E+01
      1218, 1.500496061E+00, 2.501050340E+00, 5.476244530E+01
      1219, 2.974947782E+01, 2.501052950E+00, 3.985692016E+02
      1220, 1.098000156E+01, 2.501079399E+00, 3.913751239E+02
      1221, 2.532820348E+01, 2.501082306E+00, 4.229560540E+02
      1222, 2.949946476E+01, 2.501084147E+00, 4.074208943E+02
      1223, 1.250496061E+00, 2.501107506E+00, 6.585015370E+01
      1224, 1.000496061E+00, 2.501163604E+00, 8.065886782E+01
      1225, 7.504960615E-01, 2.501216496E+00, 9.465468322E+01
      1226, 1.945975275E+01, 2.501228235E+00, 4.244216103E+02
      1227, 2.504960615E-01, 2.501259771E+00, 1.133826037E+02
      1228, 5.004960615E-01, 2.501259771E+00, 1.054721557E+02
      1229, 9.479528012E+00, 2.501316684E+00, 3.392242629E+02
      1230, 0.000000000E+00, 2.501317472E+00, 1.178843283E+02
      1231, 2.758849785E+00, 2.501558203E+00, 6.336474691E+01
      1232, 2.200117922E+01, 2.501712363E+00, 4.566099094E+02
      1233, 1.123453808E+01, 2.502034792E+00, 3.932172317E+02
      1234, 3.016957183E+00, 2.502164393E+00, 6.802958793E+01
      1235, 2.794669606E+01, 2.502395807E+00, 5.534591870E+02
      1236, 1.148971582E+01, 2.502588539E+00, 3.946135284E+02
      1237, 3.274780054E+00, 2.502646930E+00, 7.252419070E+01
      1238, 6.916674810E+00, 2.502751199E+00, 1.323036457E+02
      1239, 2.225514425E+01, 2.502778343E+00, 4.643016398E+02
      1240, 2.661914998E+01, 2.502784808E+00, 4.693233538E+02
      1241, 1.919609566E+01, 2.502953811E+00, 4.264399073E+02
      1242, 1.174291429E+01, 2.502986489E+00, 3.959471866E+02
      1243, 3.532315460E+00, 2.503020299E+00, 7.691858429E+01
      1244, 1.199947018E+01, 2.503284038E+00, 3.975104561E+02
      1245, 3.789592320E+00, 2.503301841E+00, 8.126488291E+01
      1246, 1.893525031E+01, 2.503311720E+00, 4.227625692E+02
      1247, 2.251015028E+01, 2.503346614E+00, 4.685408794E+02
      1248, 1.225553844E+01, 2.503489009E+00, 3.993657899E+02
      1249, 4.046646710E+00, 2.503509276E+00, 8.559475507E+01
      1250, 1.867513366E+01, 2.503568722E+00, 4.138402325E+02
      1251, 2.276576464E+01, 2.503648633E+00, 4.696483983E+02
      1252, 4.303524044E+00, 2.503658919E+00, 8.997430911E+01
      1253, 4.560261463E+00, 2.503764850E+00, 9.452397722E+01
      1254, 2.302172380E+01, 2.503808724E+00, 4.669421997E+02
      1255, 2.767691178E+01, 2.503813725E+00, 5.471251847E+02
      1256, 4.816896491E+00, 2.503838543E+00, 9.924932961E+01
      1257, 5.073454318E+00, 2.503889022E+00, 1.038373975E+02
      1258, 2.327787897E+01, 2.503893366E+00, 4.588100453E+02
      1259, 5.329959689E+00, 2.503923096E+00, 1.076271181E+02
      1260, 2.353414065E+01, 2.503938023E+00, 4.452279735E+02
      1261, 5.586426009E+00, 2.503945807E+00, 1.103490177E+02
      1262, 5.842868066E+00, 2.503960753E+00, 1.126460567E+02
      1263, 2.379046313E+01, 2.503961526E+00, 4.305322143E+02
      1264, 2.404681651E+01, 2.503973878E+00, 4.198749346E+02
      1265, 2.430318885E+01, 2.503980350E+00, 4.142791329E+02
      1266, 2.455956916E+01, 2.503983744E+00, 4.129719880E+02
      1267, 1.250916820E+01, 2.503985157E+00, 4.015465043E+02
      1268, 2.481595598E+01, 2.503985512E+00, 4.146993264E+02
      1269, 1.276554724E+01, 2.503986233E+00, 4.041251985E+02
      1270, 2.507234403E+01, 2.503986441E+00, 4.180863019E+02
      1271, 1.302193345E+01, 2.503986799E+00, 4.071809812E+02
      1272, 1.327832121E+01, 2.503987106E+00, 4.107161553E+02
      1273, 1.353471201E+01, 2.503987262E+00, 4.143616347E+02
      1274, 1.379110218E+01, 2.503987351E+00, 4.173342904E+02
      1275, 1.404749425E+01, 2.503987392E+00, 4.198979147E+02
      1276, 1.430388508E+01, 2.503987419E+00, 4.224075464E+02
      1277, 1.456027748E+01, 2.503987427E+00, 4.225065480E+02
      1278, 1.481666849E+01, 2.503987438E+00, 4.097128191E+02
      1279, 1.507306100E+01, 2.503987437E+00, 3.976383215E+02
      1280, 1.532945205E+01, 2.503987443E+00, 3.970623876E+02
      1281, 1.558584458E+01, 2.503987440E+00, 3.931904792E+02
      1282, 1.584223565E+01, 2.503987444E+00, 3.838233377E+02
      1283, 1.609862819E+01, 2.503987441E+00, 3.719964829E+02
      1284, 1.635501926E+01, 2.503987445E+00, 3.625829979E+02
      1285, 1.661141180E+01, 2.503987441E+00, 3.576380916E+02
      1286, 1.686780287E+01, 2.503987445E+00, 3.570195816E+02
      1287, 1.712419541E+01, 2.503987441E+00, 3.601980439E+02
      1288, 1.738058649E+01, 2.503987445E+00, 3.662732518E+02
      1289, 1.763697902E+01, 2.503987441E+00, 3.741234366E+02
      1290, 1.841608170E+01, 2.504079255E+00, 4.026089317E+02
      1291, 1.789624333E+01, 2.504380408E+00, 3.828395727E+02
      1292, 1.815574975E+01, 2.504495941E+00, 3.920852786E+02
      1293, 2.688210819E+01, 2.504674727E+00, 4.856042599E+02
      1294, 2.740940739E+01, 2.505345438E+00, 5.285068294E+02
      1295, 2.714478848E+01, 2.505831872E+00, 5.057094253E+02
      1296, 6.108616209E+00, 2.508356143E+00, 1.153380654E+02
      1297, 6.644030924E+00, 2.508587607E+00, 1.243016943E+02
      1298, 6.372464890E+00, 2.512946858E+00, 1.188625542E+02
      1299, 2.557837147E+01, 2.745607296E+00, 4.224296982E+02
      1300, 6.946619197E+00, 2.745873930E+00, 1.282223050E+02
      1301, 7.209213865E+00, 2.746223968E+00, 1.389142271E+02
      1302, 7.466265333E+00, 2.746384635E+00, 1.522719093E+02
      1303, 7.724382993E+00, 2.747104820E+00, 1.693356490E+02
      1304, 7.980486326E+00, 2.747360555E+00, 1.899490741E+02
      1305, 2.583739044E+01, 2.747428690E+00, 4.287800350E+02
      1306, 2.609614434E+01, 2.748219547E+00, 4.356923845E+02
      1307, 1.972891728E+01, 2.748245291E+00, 4.084874277E+02
      1308, 8.233257678E+00, 2.748415152E+00, 2.162380017E+02
      1309, 2.532246844E+01, 2.748547225E+00, 4.168807106E+02
      1310, 1.998583134E+01, 2.748681601E+00, 3.995780196E+02
      1311, 2.024271165E+01, 2.748880980E+00, 3.920644404E+02
      1312, 1.946911999E+01, 2.748881783E+00, 4.136453941E+02
      1313, 8.487664884E+00, 2.749094229E+00, 2.503441028E+02
      1314, 2.049506256E+01, 2.749099191E+00, 3.920410437E+02
      1315, 2.873893983E+01, 2.749370765E+00, 4.545195271E+02
      1316, 9.990956519E+00, 2.749414593E+00, 3.811364145E+02
      1317, 2.847975014E+01, 2.749530121E+00, 4.912803175E+02
      1318, 2.074836348E+01, 2.749560476E+00, 4.011002514E+02
      1319, 2.099846576E+01, 2.749587940E+00, 4.153820227E+02
      1320, 1.920683779E+01, 2.749632177E+00, 4.103566686E+02
      1321, 2.124867033E+01, 2.749642870E+00, 4.329184426E+02
      1322, 2.149892603E+01, 2.749711533E+00, 4.500923261E+02
      1323, 2.174918174E+01, 2.749780198E+00, 4.647870601E+02
      1324, 2.899532916E+01, 2.749822935E+00, 4.240215351E+02
      1325, 8.741467743E+00, 2.749829512E+00, 2.868453190E+02
      1326, 2.199940548E+01, 2.749840281E+00, 4.756797995E+02
      1327, 2.821962415E+01, 2.749852006E+00, 5.224759188E+02
      1328, 8.994007433E+00, 2.749991173E+00, 3.171289313E+02
      1329, 1.073525408E+01, 2.749998823E+00, 3.914923218E+02
      1330, 1.023774818E+01, 2.750000026E+00, 3.859610542E+02
      1331, 9.743689058E+00, 2.750012113E+00, 3.735945888E+02
      1332, 2.635751980E+01, 2.750048547E+00, 4.434244692E+02
      1333, 1.048611984E+01, 2.750076732E+00, 3.895585370E+02
      1334, 1.894261292E+01, 2.750418070E+00, 4.000675833E+02
      1335, 9.245396313E+00, 2.750556554E+00, 3.395452703E+02
      1336, 2.795351513E+01, 2.750647250E+00, 5.344935927E+02
      1337, 1.098499320E+01, 2.750661938E+00, 3.917782354E+02
      1338, 2.500495765E+00, 2.750762388E+00, 5.675158748E+01
      1339, 2.250495955E+00, 2.750819915E+00, 5.267638089E+01
      1340, 2.000496029E+00, 2.750877566E+00, 4.937434092E+01
      1341, 3.000000000E+01, 2.750932855E+00, 3.404692373E+02
      1342, 1.750496053E+00, 2.750935302E+00, 4.786364144E+01
      1343, 2.949949088E+01, 2.750992903E+00, 3.807819645E+02
      1344, 2.974949088E+01, 2.750992903E+00, 3.658637421E+02
      1345, 1.500496060E+00, 2.750993174E+00, 5.034750023E+01
      1346, 9.493560679E+00, 2.751007813E+00, 3.589811423E+02
      1347, 2.924947782E+01, 2.751038525E+00, 3.999436388E+02
      1348, 1.250496061E+00, 2.751051408E+00, 5.937193787E+01
      1349, 1.123980454E+01, 2.751093730E+00, 3.914047788E+02
      1350, 1.000496061E+00, 2.751110711E+00, 7.419136564E+01
      1351, 2.754672773E+00, 2.751160296E+00, 6.110210615E+01
      1352, 5.004960615E-01, 2.751173220E+00, 1.025842758E+02
      1353, 7.504960615E-01, 2.751173220E+00, 8.990761304E+01
      1354, 2.504960615E-01, 2.751202071E+00, 1.121390827E+02
      1355, 0.000000000E+00, 2.751259771E+00, 1.177098752E+02
      1356, 2.225227486E+01, 2.751309338E+00, 4.825276764E+02
      1357, 6.677326309E+00, 2.751331853E+00, 1.199860095E+02
      1358, 5.575569631E+00, 2.751407725E+00, 1.061530412E+02
      1359, 5.831102161E+00, 2.751624543E+00, 1.077267327E+02
      1360, 3.010814975E+00, 2.751662677E+00, 6.545575976E+01
      1361, 1.149100930E+01, 2.751774662E+00, 3.908176876E+02
      1362, 2.661908323E+01, 2.751895673E+00, 4.530448813E+02
      1363, 2.768698726E+01, 2.752000200E+00, 5.272793900E+02
      1364, 3.267797501E+00, 2.752155864E+00, 6.983701969E+01
      1365, 5.321123530E+00, 2.752316287E+00, 1.041201325E+02
      1366, 2.250621257E+01, 2.752328086E+00, 4.854265255E+02
      1367, 1.868147547E+01, 2.752347259E+00, 3.868462589E+02
      1368, 1.174707136E+01, 2.752393299E+00, 3.902780179E+02
      1369, 3.525056458E+00, 2.752589639E+00, 7.427329392E+01
      1370, 1.200197146E+01, 2.752623503E+00, 3.900993383E+02
      1371, 6.092460382E+00, 2.752841014E+00, 1.098090734E+02
      1372, 3.782324364E+00, 2.752947489E+00, 7.874499601E+01
      1373, 2.276098860E+01, 2.752988641E+00, 4.844176866E+02
      1374, 1.225697247E+01, 2.753141257E+00, 3.897364728E+02
      1375, 1.842114582E+01, 2.753208537E+00, 3.755577507E+02
      1376, 4.039485511E+00, 2.753230135E+00, 8.321997265E+01
      1377, 1.276807806E+01, 2.753363452E+00, 3.868335317E+02
      1378, 1.635524133E+01, 2.753363368E+00, 3.504306670E+02
      1379, 1.251253619E+01, 2.753392171E+00, 3.887377013E+02
      1380, 2.301635620E+01, 2.753399182E+00, 4.780784635E+02
      1381, 1.609884898E+01, 2.753421259E+00, 3.574961385E+02
      1382, 4.296504753E+00, 2.753446203E+00, 8.769954787E+01
      1383, 1.353535747E+01, 2.753467661E+00, 3.756815711E+02
      1384, 1.379166992E+01, 2.753478285E+00, 3.706729699E+02
      1385, 1.789999121E+01, 2.753479445E+00, 3.647301935E+02
      1386, 1.327886256E+01, 2.753485926E+00, 3.803781940E+02
      1387, 1.404797212E+01, 2.753488638E+00, 3.666942107E+02
      1388, 1.430428644E+01, 2.753493065E+00, 3.666465843E+02
      1389, 1.456060900E+01, 2.753495272E+00, 3.710880364E+02
      1390, 1.481693753E+01, 2.753497086E+00, 3.740254396E+02
      1391, 1.507328400E+01, 2.753505561E+00, 3.776417622E+02
      1392, 1.532968892E+01, 2.753514835E+00, 3.807863930E+02
      1393, 1.302161095E+01, 2.753538000E+00, 3.841010913E+02
      1394, 1.558616945E+01, 2.753553943E+00, 3.767155386E+02
      1395, 1.661141493E+01, 2.753560764E+00, 3.474681895E+02
      1396, 4.553383086E+00, 2.753607103E+00, 9.224571253E+01
      1397, 1.584264671E+01, 2.753611482E+00, 3.677171521E+02
      1398, 2.327211758E+01, 2.753646981E+00, 4.642524711E+02
      1399, 1.686797352E+01, 2.753673641E+00, 3.482570974E+02
      1400, 2.741648269E+01, 2.753722923E+00, 5.077082760E+02
      1401, 4.810139768E+00, 2.753724306E+00, 9.680566555E+01
      1402, 1.712496223E+01, 2.753773574E+00, 3.517999119E+02
      1403, 1.815858036E+01, 2.753774285E+00, 3.684966938E+02
      1404, 2.352812910E+01, 2.753793375E+00, 4.445464237E+02
      1405, 5.066797024E+00, 2.753808069E+00, 1.009708721E+02
      1406, 1.738299102E+01, 2.753826016E+00, 3.564504305E+02
      1407, 2.378429611E+01, 2.753878440E+00, 4.265637473E+02
      1408, 2.688333132E+01, 2.753908598E+00, 4.665479581E+02
      1409, 2.404055629E+01, 2.753927227E+00, 4.154146443E+02
      1410, 2.429687256E+01, 2.753954905E+00, 4.100762070E+02
      1411, 2.455322085E+01, 2.753970471E+00, 4.087264364E+02
      1412, 2.480958840E+01, 2.753979156E+00, 4.098956299E+02
      1413, 2.506596620E+01, 2.753983973E+00, 4.126109633E+02
      1414, 1.763921534E+01, 2.754025458E+00, 3.609200488E+02
      1415, 2.714932495E+01, 2.754994301E+00, 4.851255823E+02
      1416, 6.381909127E+00, 2.771767915E+00, 1.133361497E+02
      1417, 6.732152945E+00, 2.991689482E+00, 1.182905116E+02
      1418, 6.982880271E+00, 2.994376200E+00, 1.263880550E+02
      1419, 7.231523287E+00, 2.995233935E+00, 1.368466067E+02
      1420, 7.484365243E+00, 2.995962099E+00, 1.507433079E+02
      1421, 7.737710482E+00, 2.996920411E+00, 1.693869290E+02
      1422, 1.921708679E+01, 2.997387869E+00, 3.523775474E+02
      1423, 1.895626917E+01, 2.997432940E+00, 3.336022625E+02
      1424, 7.990419330E+00, 2.997519985E+00, 1.934923012E+02
      1425, 1.947540842E+01, 2.997647486E+00, 3.678792376E+02
      1426, 1.973249236E+01, 2.997899456E+00, 3.734548008E+02
      1427, 1.999110086E+01, 2.997938810E+00, 3.733726524E+02
      1428, 8.244691593E+00, 2.998309803E+00, 2.295898593E+02
      1429, 2.531781626E+01, 2.998311183E+00, 4.102848463E+02
      1430, 9.253317350E+00, 2.998718687E+00, 3.408748012E+02
      1431, 8.495043919E+00, 2.998843574E+00, 2.740148766E+02
      1432, 2.557495197E+01, 2.998851435E+00, 4.136572201E+02
      1433, 2.583391478E+01, 2.999097452E+00, 4.167803021E+02
      1434, 9.001777415E+00, 2.999119022E+00, 3.319138747E+02
      1435, 2.024672696E+01, 2.999121416E+00, 3.731321843E+02
      1436, 2.848595069E+01, 2.999163484E+00, 4.447879306E+02
      1437, 2.822780253E+01, 2.999205233E+00, 4.732496102E+02
      1438, 2.874234883E+01, 2.999275797E+00, 4.146015958E+02
      1439, 8.748475198E+00, 2.999399696E+00, 3.106006412E+02
      1440, 5.560663839E+00, 2.999417424E+00, 1.016658976E+02
      1441, 2.049795435E+01, 2.999450674E+00, 3.846057519E+02
      1442, 6.058012867E+00, 2.999522660E+00, 1.048923443E+02
      1443, 2.796313928E+01, 2.999527462E+00, 4.881364619E+02
      1444, 2.074836348E+01, 2.999560476E+00, 4.066044768E+02
      1445, 2.099856804E+01, 2.999615404E+00, 4.290663776E+02
      1446, 2.124887489E+01, 2.999697800E+00, 4.513036875E+02
      1447, 5.811718630E+00, 2.999770490E+00, 1.030173041E+02
      1448, 2.149918174E+01, 2.999780197E+00, 4.702323268E+02
      1449, 2.174943745E+01, 2.999848863E+00, 4.854708448E+02
      1450, 2.199962923E+01, 2.999900363E+00, 4.951716826E+02
      1451, 2.224976347E+01, 2.999936414E+00, 4.991486923E+02
      1452, 2.769859998E+01, 2.999974137E+00, 4.850198408E+02
      1453, 2.609551499E+01, 3.000014719E+00, 4.191478502E+02
      1454, 9.755445580E+00, 3.000069175E+00, 3.508204515E+02
      1455, 1.074747993E+01, 3.000268014E+00, 3.557552034E+02
      1456, 3.005289104E+00, 3.000289213E+00, 6.271945455E+01
      1457, 1.869229710E+01, 3.000328561E+00, 3.184394953E+02
      1458, 1.099690333E+01, 3.000418480E+00, 3.542595042E+02
      1459, 1.000384219E+01, 3.000446391E+00, 3.525424375E+02
      1460, 5.308451508E+00, 3.000469487E+00, 9.992989293E+01
      1461, 9.504466213E+00, 3.000489986E+00, 3.461797420E+02
      1462, 2.250283775E+01, 3.000576251E+00, 4.999665114E+02
      1463, 2.750494894E+00, 3.000647789E+00, 5.873451044E+01
      1464, 2.500495574E+00, 3.000704861E+00, 5.485375072E+01
      1465, 2.635852287E+01, 3.000760298E+00, 4.215119436E+02
      1466, 2.250495882E+00, 3.000762265E+00, 5.124850801E+01
      1467, 2.000496005E+00, 3.000819829E+00, 4.828692302E+01
      1468, 3.000000000E+01, 3.000875154E+00, 2.807906276E+02
      1469, 1.750496047E+00, 3.000877430E+00, 4.644410600E+01
      1470, 2.974949741E+01, 3.000934029E+00, 3.214550139E+02
      1471, 1.500496058E+00, 3.000934941E+00, 4.737890176E+01
      1472, 2.924949414E+01, 3.000963466E+00, 3.642635082E+02
      1473, 2.949949414E+01, 3.000963466E+00, 3.433726448E+02
      1474, 1.250496061E+00, 3.000992105E+00, 5.410032597E+01
      1475, 2.899931522E+01, 3.001041065E+00, 3.874978331E+02
      1476, 1.000496061E+00, 3.001048202E+00, 6.789748336E+01
      1477, 7.504960615E-01, 3.001101095E+00, 8.486929685E+01
      1478, 1.049852849E+01, 3.001130715E+00, 3.555648052E+02
      1479, 2.504960615E-01, 3.001144370E+00, 1.107325532E+02
      1480, 5.004960615E-01, 3.001144370E+00, 9.951991366E+01
      1481, 1.124943010E+01, 3.001145285E+00, 3.519886048E+02
      1482, 1.025091092E+01, 3.001148705E+00, 3.542508047E+02
      1483, 0.000000000E+00, 3.001202071E+00, 1.173539238E+02
      1484, 3.259145416E+00, 3.001378642E+00, 6.676998191E+01
      1485, 2.275542077E+01, 3.001475748E+00, 4.969290362E+02
      1486, 2.742901317E+01, 3.001566795E+00, 4.706546597E+02
      1487, 2.662192160E+01, 3.001577416E+00, 4.262393050E+02
      1488, 1.842737636E+01, 3.001628641E+00, 3.101277339E+02
      1489, 1.150295835E+01, 3.001820548E+00, 3.493805673E+02
      1490, 5.057425863E+00, 3.001877718E+00, 9.714418297E+01
      1491, 3.517100885E+00, 3.001987112E+00, 7.105039222E+01
      1492, 1.175623255E+01, 3.002091047E+00, 3.465537646E+02
      1493, 1.790694855E+01, 3.002286381E+00, 3.097440158E+02
      1494, 1.816634032E+01, 3.002305739E+00, 3.078074238E+02
      1495, 1.201081567E+01, 3.002361664E+00, 3.432249157E+02
      1496, 2.301088847E+01, 3.002438265E+00, 4.870680804E+02
      1497, 3.774712587E+00, 3.002469606E+00, 7.545556212E+01
      1498, 1.226569523E+01, 3.002614757E+00, 3.383676715E+02
      1499, 1.764964170E+01, 3.002653275E+00, 3.135140178E+02
      1500, 1.252088761E+01, 3.002782791E+00, 3.311851634E+02
      1501, 1.405578419E+01, 3.002837238E+00, 2.611050356E+02
      1502, 1.328735791E+01, 3.002842232E+00, 2.963061777E+02
      1503, 4.032099018E+00, 3.002851888E+00, 7.991922296E+01
      1504, 1.379947702E+01, 3.002854296E+00, 2.701357356E+02
      1505, 1.636122162E+01, 3.002875043E+00, 3.232074839E+02
      1506, 1.533682243E+01, 3.002907058E+00, 3.252696024E+02
      1507, 1.508054060E+01, 3.002910896E+00, 3.064315381E+02
      1508, 1.482427406E+01, 3.002914481E+00, 2.831636621E+02
      1509, 1.559321323E+01, 3.002920207E+00, 3.300529480E+02
      1510, 1.456803389E+01, 3.002922131E+00, 2.671068430E+02
      1511, 1.354354336E+01, 3.002953399E+00, 2.824683532E+02
      1512, 1.584976668E+01, 3.002958046E+00, 3.282673316E+02
      1513, 1.431179673E+01, 3.002958344E+00, 2.590830611E+02
      1514, 1.610386317E+01, 3.002979440E+00, 3.253635747E+02
      1515, 1.661801099E+01, 3.002993252E+00, 3.214847431E+02
      1516, 1.303178807E+01, 3.002994496E+00, 3.095365311E+02
      1517, 2.689032317E+01, 3.002997443E+00, 4.365129834E+02
      1518, 1.277604007E+01, 3.003016697E+00, 3.213534709E+02
      1519, 1.713239303E+01, 3.003018296E+00, 3.194356296E+02
      1520, 2.326650302E+01, 3.003043375E+00, 4.678018705E+02
      1521, 1.687486681E+01, 3.003049492E+00, 3.203885117E+02
      1522, 1.739026220E+01, 3.003066478E+00, 3.171711438E+02
      1523, 2.715832080E+01, 3.003141106E+00, 4.525541096E+02
      1524, 4.289301859E+00, 3.003150886E+00, 8.438937960E+01
      1525, 4.546342448E+00, 3.003380700E+00, 8.886819996E+01
      1526, 2.352231605E+01, 3.003419186E+00, 4.434810936E+02
      1527, 4.803241085E+00, 3.003554095E+00, 9.326605124E+01
      1528, 2.377830607E+01, 3.003649711E+00, 4.238431058E+02
      1529, 2.403443117E+01, 3.003789449E+00, 4.129245220E+02
      1530, 2.429065185E+01, 3.003873225E+00, 4.079055015E+02
      1531, 2.454693634E+01, 3.003922944E+00, 4.059249921E+02
      1532, 2.480326235E+01, 3.003952180E+00, 4.059361725E+02
      1533, 2.505961426E+01, 3.003969228E+00, 4.074096961E+02
      1534, 6.513419641E+00, 3.025246830E+00, 1.119645070E+02
      1535, 6.273307468E+00, 3.025786299E+00, 1.070374750E+02
      1536, 1.922296465E+01, 3.246553956E+00, 2.625988363E+02
      1537, 7.246342791E+00, 3.246889484E+00, 1.333768348E+02
      1538, 6.996848919E+00, 3.247556361E+00, 1.231989323E+02
      1539, 9.762643680E+00, 3.247640734E+00, 2.236356400E+02
      1540, 1.973769837E+01, 3.247664333E+00, 3.043129489E+02
      1541, 7.496668864E+00, 3.247691157E+00, 1.472224522E+02
      1542, 1.947954702E+01, 3.247705784E+00, 2.839134593E+02
      1543, 1.896246010E+01, 3.247750849E+00, 2.497030441E+02
      1544, 9.508355017E+00, 3.247915188E+00, 2.320765713E+02
      1545, 7.746994722E+00, 3.248099292E+00, 1.670830449E+02
      1546, 1.999213464E+01, 3.248108473E+00, 3.185110225E+02
      1547, 7.998050447E+00, 3.248283783E+00, 1.957135000E+02
      1548, 9.254857286E+00, 3.248318354E+00, 2.498491557E+02
      1549, 1.870308502E+01, 3.248468149E+00, 2.468043101E+02
      1550, 8.248346105E+00, 3.248554320E+00, 2.452320545E+02
      1551, 2.823228203E+01, 3.248573418E+00, 4.086498251E+02
      1552, 1.844244483E+01, 3.248769321E+00, 2.487218534E+02
      1553, 2.024549957E+01, 3.248792159E+00, 3.319589483E+02
      1554, 9.002461811E+00, 3.248834058E+00, 2.724855707E+02
      1555, 2.797286427E+01, 3.248957326E+00, 4.273451617E+02
