nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
      1438, 2.874234883E+01, 2.999275797E+00, 9.975665635E+01
      1439, 8.748475198E+00, 2.999399696E+00, 1.516606745E+02
      1440, 5.560663839E+00, 2.999417424E+00, 6.107152581E+01
      1441, 2.049795435E+01, 2.999450674E+00, 9.527082703E+01
      1442, 6.058012867E+00, 2.999522660E+00, 6.499225506E+01
      1443, 2.796313928E+01, 2.999527462E+00, 1.107055589E+02
      1444, 2.074836348E+01, 2.999560476E+00, 8.642406386E+01
      1445, 2.099856804E+01, 2.999615404E+00, 7.786374611E+01
      1446, 2.124887489E+01, 2.999697800E+00, 7.377535234E+01
      1447, 5.811718630E+00, 2.999770490E+00, 6.291928479E+01
      1448, 2.149918174E+01, 2.999780197E+00, 8.244955219E+01
      1449, 2.174943745E+01, 2.999848863E+00, 1.044692425E+02
      1450, 2.199962923E+01, 2.999900363E+00, 1.232245681E+02
      1451, 2.224976347E+01, 2.999936414E+00, 1.296160211E+02
      1452, 2.769859998E+01, 2.999974137E+00, 1.157823516E+02
      1453, 2.609551499E+01, 3.000014719E+00, 1.132850141E+02
      1454, 9.755445580E+00, 3.000069175E+00, 9.516329056E+01
      1455, 1.074747993E+01, 3.000268014E+00, 4.429572251E+01
      1456, 3.005289104E+00, 3.000289213E+00, 4.988192553E+01
      1457, 1.869229710E+01, 3.000328561E+00, 1.253308915E+02
      1458, 1.099690333E+01, 3.000418480E+00, 3.437227762E+01
      1459, 1.000384219E+01, 3.000446391E+00, 7.950316629E+01
      1460, 5.308451508E+00, 3.000469487E+00, 5.949398324E+01
      1461, 9.504466213E+00, 3.000489986E+00, 1.128709548E+02
      1462, 2.250283775E+01, 3.000576251E+00, 1.298711165E+02
      1463, 2.750494894E+00, 3.000647789E+00, 4.872290015E+01
      1464, 2.500495574E+00, 3.000704861E+00, 4.803472993E+01
      1465, 2.635852287E+01, 3.000760298E+00, 1.218705330E+02
      1466, 2.250495882E+00, 3.000762265E+00, 4.821685690E+01
      1467, 2.000496005E+00, 3.000819829E+00, 4.931469698E+01
      1468, 3.000000000E+01, 3.000875154E+00, 8.542336742E+01
      1469, 1.750496047E+00, 3.000877430E+00, 5.076791545E+01
      1470, 2.974949741E+01, 3.000934029E+00, 8.853162819E+01
      1471, 1.500496058E+00, 3.000934941E+00, 5.185486059E+01
      1472, 2.924949414E+01, 3.000963466E+00, 9.409714191E+01
      1473, 2.949949414E+01, 3.000963466E+00, 9.139694270E+01
      1474, 1.250496061E+00, 3.000992105E+00, 5.227387059E+01
      1475, 2.899931522E+01, 3.001041065E+00, 9.686681460E+01
      1476, 1.000496061E+00, 3.001048202E+00, 5.211125543E+01
      1477, 7.504960615E-01, 3.001101095E+00, 5.150784771E+01
      1478, 1.049852849E+01, 3.001130715E+00, 5.481019242E+01
      1479, 2.504960615E-01, 3.001144370E+00, 4.955976828E+01
      1480, 5.004960615E-01, 3.001144370E+00, 5.034764088E+01
      1481, 1.124943010E+01, 3.001145285E+00, 2.815086693E+01
      1482, 1.025091092E+01, 3.001148705E+00, 6.626111225E+01
      1483, 0.000000000E+00, 3.001202071E+00, 4.940520012E+01
      1484, 3.259145416E+00, 3.001378642E+00, 5.115612729E+01
      1485, 2.275542077E+01, 3.001475748E+00, 1.285371540E+02
      1486, 2.742901317E+01, 3.001566795E+00, 1.216991069E+02
      1487, 2.662192160E+01, 3.001577416E+00, 1.297178360E+02
      1488, 1.842737636E+01, 3.001628641E+00, 1.259947434E+02
      1489, 1.150295835E+01, 3.001820548E+00, 2.654882250E+01
      1490, 5.057425863E+00, 3.001877718E+00, 5.821176854E+01
      1491, 3.517100885E+00, 3.001987112E+00, 5.239841881E+01
      1492, 1.175623255E+01, 3.002091047E+00, 2.705667209E+01
      1493, 1.790694855E+01, 3.002286381E+00, 1.118147904E+02
      1494, 1.816634032E+01, 3.002305739E+00, 1.226383182E+02
      1495, 1.201081567E+01, 3.002361664E+00, 3.131964375E+01
      1496, 2.301088847E+01, 3.002438265E+00, 1.271883991E+02
      1497, 3.774712587E+00, 3.002469606E+00, 5.354466154E+01
      1498, 1.226569523E+01, 3.002614757E+00, 3.881803365E+01
      1499, 1.764964170E+01, 3.002653275E+00, 9.789258083E+01
      1500, 1.252088761E+01, 3.002782791E+00, 4.783592699E+01
      1501, 1.405578419E+01, 3.002837238E+00, 1.144092216E+02
      1502, 1.328735791E+01, 3.002842232E+00, 8.738632554E+01
      1503, 4.032099018E+00, 3.002851888E+00, 5.456688833E+01
      1504, 1.379947702E+01, 3.002854296E+00, 1.092785129E+02
      1505, 1.636122162E+01, 3.002875043E+00, 9.895283559E+01
      1506, 1.533682243E+01, 3.002907058E+00, 1.122639459E+02
      1507, 1.508054060E+01, 3.002910896E+00, 1.145479111E+02
      1508, 1.482427406E+01, 3.002914481E+00, 1.161572454E+02
      1509, 1.559321323E+01, 3.002920207E+00, 1.094666270E+02
      1510, 1.456803389E+01, 3.002922131E+00, 1.169003714E+02
      1511, 1.354354336E+01, 3.002953399E+00, 1.002064893E+02
      1512, 1.584976668E+01, 3.002958046E+00, 1.062606632E+02
      1513, 1.431179673E+01, 3.002958344E+00, 1.165185899E+02
      1514, 1.610386317E+01, 3.002979440E+00, 1.027540031E+02
      1515, 1.661801099E+01, 3.002993252E+00, 9.495470613E+01
      1516, 1.303178807E+01, 3.002994496E+00, 7.304276041E+01
      1517, 2.689032317E+01, 3.002997443E+00, 1.313076424E+02
      1518, 1.277604007E+01, 3.003016697E+00, 5.942815169E+01
      1519, 1.713239303E+01, 3.003018296E+00, 8.883782874E+01
      1520, 2.326650302E+01, 3.003043375E+00, 1.264326094E+02
      1521, 1.687486681E+01, 3.003049492E+00, 9.112044407E+01
      1522, 1.739026220E+01, 3.003066478E+00, 8.999755637E+01
      1523, 2.715832080E+01, 3.003141106E+00, 1.275396145E+02
      1524, 4.289301859E+00, 3.003150886E+00, 5.546544308E+01
      1525, 4.546342448E+00, 3.003380700E+00, 5.629776736E+01
      1526, 2.352231605E+01, 3.003419186E+00, 1.262120433E+02
      1527, 4.803241085E+00, 3.003554095E+00, 5.717355204E+01
      1528, 2.377830607E+01, 3.003649711E+00, 1.262221118E+02
      1529, 2.403443117E+01, 3.003789449E+00, 1.261218244E+02
      1530, 2.429065185E+01, 3.003873225E+00, 1.256013637E+02
      1531, 2.454693634E+01, 3.003922944E+00, 1.244068751E+02
      1532, 2.480326235E+01, 3.003952180E+00, 1.222750094E+02
      1533, 2.505961426E+01, 3.003969228E+00, 1.190802711E+02
      1534, 6.513419641E+00, 3.025246830E+00, 6.933836258E+01
      1535, 6.273307468E+00, 3.025786299E+00, 6.671720282E+01
      1536, 1.922296465E+01, 3.246553956E+00, 1.054736254E+02
      1537, 7.246342791E+00, 3.246889484E+00, 7.662559313E+01
      1538, 6.996848919E+00, 3.247556361E+00, 7.239298566E+01
      1539, 9.762643680E+00, 3.247640734E+00, 3.958895326E+01
      1540, 1.973769837E+01, 3.247664333E+00, 1.011348649E+02
      1541, 7.496668864E+00, 3.247691157E+00, 8.250483498E+01
      1542, 1.947954702E+01, 3.247705784E+00, 1.039941403E+02
      1543, 1.896246010E+01, 3.247750849E+00, 1.049574301E+02
      1544, 9.508355017E+00, 3.247915188E+00, 5.430646663E+01
      1545, 7.746994722E+00, 3.248099292E+00, 9.117687183E+01
      1546, 1.999213464E+01, 3.248108473E+00, 9.714137627E+01
      1547, 7.998050447E+00, 3.248283783E+00, 1.038189050E+02
      1548, 9.254857286E+00, 3.248318354E+00, 7.585758973E+01
      1549, 1.870308502E+01, 3.248468149E+00, 1.020451301E+02
      1550, 8.248346105E+00, 3.248554320E+00, 1.263303155E+02
      1551, 2.823228203E+01, 3.248573418E+00, 1.085174217E+02
      1552, 1.844244483E+01, 3.248769321E+00, 9.564398270E+01
      1553, 2.024549957E+01, 3.248792159E+00, 9.217934356E+01
      1554, 9.002461811E+00, 3.248834058E+00, 1.018937036E+02
      1555, 2.797286427E+01, 3.248957326E+00, 1.127224393E+02
      1556, 2.770942659E+01, 3.249052729E+00, 1.177891134E+02
      1557, 5.543188829E+00, 3.249144281E+00, 5.965468651E+01
      1558, 8.751311622E+00, 3.249284784E+00, 1.290569412E+02
      1559, 2.049754522E+01, 3.249340872E+00, 8.554109614E+01
      1560, 8.500874415E+00, 3.249523189E+00, 1.420577453E+02
      1561, 2.074836348E+01, 3.249560476E+00, 7.581230129E+01
      1562, 2.099877261E+01, 3.249670332E+00, 6.419311487E+01
      1563, 5.294569353E+00, 3.249717725E+00, 5.850571614E+01
      1564, 2.124918174E+01, 3.249780195E+00, 5.436772660E+01
      1565, 2.849342190E+01, 3.249832296E+00, 1.050528471E+02
      1566, 2.149948859E+01, 3.249862595E+00, 5.120167557E+01
      1567, 1.001462721E+01, 3.249876290E+00, 3.049181742E+01
      1568, 2.174969315E+01, 3.249917529E+00, 6.280497820E+01
      1569, 2.199982101E+01, 3.249951864E+00, 8.744348558E+01
      1570, 2.224989772E+01, 3.249972464E+00, 1.082097340E+02
      1571, 2.249994247E+01, 3.249984482E+00, 1.177017902E+02
      1572, 2.274996804E+01, 3.249991349E+00, 1.210565775E+02
      1573, 2.874634831E+01, 3.249991689E+00, 1.021932225E+02
      1574, 2.744115587E+01, 3.250005368E+00, 1.233244447E+02
      1575, 6.268804204E+00, 3.250076445E+00, 6.448918495E+01
      1576, 3.255142587E+00, 3.250113145E+00, 5.311838845E+01
      1577, 2.662603488E+01, 3.250133505E+00, 1.224218252E+02
      1578, 2.556950301E+01, 3.250324402E+00, 1.069529475E+02
      1579, 1.817971254E+01, 3.250351077E+00, 8.355747302E+01
      1580, 2.300263140E+01, 3.250484505E+00, 1.219944424E+02
      1581, 2.636048961E+01, 3.250529832E+00, 1.114811231E+02
      1582, 3.000492188E+00, 3.250534810E+00, 5.242845897E+01
      1583, 2.750494214E+00, 3.250590718E+00, 5.205207254E+01
      1584, 5.788036537E+00, 3.250613752E+00, 6.101922742E+01
      1585, 2.500495267E+00, 3.250647456E+00, 5.216670339E+01
      1586, 2.531066903E+01, 3.250656341E+00, 1.108695112E+02
      1587, 5.045265764E+00, 3.250692682E+00, 5.760084232E+01
      1588, 2.250495759E+00, 3.250704702E+00, 5.279854845E+01
      1589, 1.791925064E+01, 3.250726208E+00, 6.823411228E+01
      1590, 2.000495962E+00, 3.250762228E+00, 5.366322237E+01
      1591, 1.076571019E+01, 3.250777704E+00, 2.306792996E+01
      1592, 1.051655156E+01, 3.250799612E+00, 2.474761262E+01
      1593, 3.000000000E+01, 3.250817454E+00, 8.702563880E+01
      1594, 1.750496035E+00, 3.250819919E+00, 5.427181625E+01
      1595, 1.101182127E+01, 3.250858339E+00, 1.903262641E+01
      1596, 2.949950067E+01, 3.250875741E+00, 9.407397083E+01
      1597, 2.974950067E+01, 3.250875741E+00, 9.081110536E+01
      1598, 1.500496056E+00, 3.250877777E+00, 5.435446662E+01
      1599, 2.924949741E+01, 3.250919603E+00, 9.689606350E+01
      1600, 2.716874350E+01, 3.250928419E+00, 1.280134400E+02
      1601, 1.250496061E+00, 3.250936007E+00, 5.400002172E+01
      1602, 2.899940631E+01, 3.250980334E+00, 9.956976900E+01
      1603, 1.000496061E+00, 3.250995310E+00, 5.331377146E+01
      1604, 2.325821538E+01, 3.251052709E+00, 1.222127623E+02
      1605, 5.004960615E-01, 3.251057819E+00, 5.091195399E+01
      1606, 7.504960615E-01, 3.251057819E+00, 5.232072375E+01
      1607, 2.504960615E-01, 3.251086669E+00, 4.980987970E+01
      1608, 2.609719297E+01, 3.251111359E+00, 1.042921028E+02
      1609, 0.000000000E+00, 3.251144370E+00, 4.933139660E+01
      1610, 2.689559821E+01, 3.251199545E+00, 1.288687586E+02
      1611, 3.508794706E+00, 3.251236594E+00, 5.393373327E+01
      1612, 1.766016087E+01, 3.251323120E+00, 6.138959558E+01
      1613, 1.026479808E+01, 3.251417427E+00, 2.615584888E+01
      1614, 6.753287897E+00, 3.251426798E+00, 6.921836384E+01
      1615, 2.583324328E+01, 3.251432354E+00, 1.037578557E+02
      1616, 2.351427373E+01, 3.251517800E+00, 1.222271367E+02
      1617, 1.740082554E+01, 3.251788920E+00, 6.543547810E+01
      1618, 1.126275937E+01, 3.251806420E+00, 1.547084104E+01
      1619, 1.688792932E+01, 3.251806858E+00, 7.563494428E+01
      1620, 1.714569140E+01, 3.251816270E+00, 7.099546892E+01
      1621, 3.766753602E+00, 3.251855729E+00, 5.473068406E+01
      1622, 1.637484677E+01, 3.251877368E+00, 8.168574895E+01
      1623, 1.560701616E+01, 3.251953432E+00, 8.488287380E+01
      1624, 1.535095265E+01, 3.251955998E+00, 8.422210835E+01
      1625, 1.509486596E+01, 3.251965265E+00, 8.219619113E+01
      1626, 1.663145143E+01, 3.251967957E+00, 7.917837502E+01
      1627, 1.483876665E+01, 3.251976055E+00, 7.851480336E+01
      1628, 1.176889954E+01, 3.251989697E+00, 1.863542186E+01
      1629, 1.458259567E+01, 3.251997260E+00, 7.307862164E+01
      1630, 4.793296895E+00, 3.252021908E+00, 5.692716423E+01
      1631, 1.432623561E+01, 3.252035135E+00, 6.595991593E+01
      1632, 1.611895821E+01, 3.252060882E+00, 8.345952048E+01
      1633, 1.586282888E+01, 3.252114847E+00, 8.455238486E+01
      1634, 1.151373586E+01, 3.252136757E+00, 1.596426493E+01
      1635, 1.202311841E+01, 3.252202552E+00, 2.092690066E+01
      1636, 1.406938881E+01, 3.252223053E+00, 5.702736952E+01
      1637, 1.227763365E+01, 3.252298881E+00, 2.117367333E+01
      1638, 1.253262565E+01, 3.252337256E+00, 2.114329358E+01
      1639, 4.024426273E+00, 3.252356117E+00, 5.540662932E+01
      1640, 1.278794581E+01, 3.252392019E+00, 2.377340169E+01
      1641, 1.355516545E+01, 3.252431236E+00, 3.848047225E+01
      1642, 1.381201489E+01, 3.252448338E+00, 4.660083308E+01
      1643, 1.304355964E+01, 3.252449990E+00, 2.838345106E+01
      1644, 1.329929580E+01, 3.252462657E+00, 3.329937647E+01
      1645, 2.376972915E+01, 3.252696012E+00, 1.220030406E+02
      1646, 4.281864034E+00, 3.252755568E+00, 5.594933699E+01
      1647, 4.539103213E+00, 3.253070014E+00, 5.641998299E+01
      1648, 2.402708011E+01, 3.253245632E+00, 1.214313013E+02
      1649, 2.428386595E+01, 3.253561246E+00, 1.204174777E+02
      1650, 2.454040113E+01, 3.253743522E+00, 1.189148442E+02
      1651, 2.479683172E+01, 3.253849123E+00, 1.168805604E+02
      1652, 2.505322298E+01, 3.253910387E+00, 1.142120233E+02
      1653, 6.026174499E+00, 3.254443202E+00, 6.256261249E+01
      1654, 6.508455521E+00, 3.259676194E+00, 6.655496762E+01
      1655, 9.766932346E+00, 3.497366671E+00, 1.195119676E+01
      1656, 9.511852748E+00, 3.497512146E+00, 1.859775209E+01
      1657, 9.257252762E+00, 3.497802665E+00, 2.869791603E+01
      1658, 2.771498956E+01, 3.498158677E+00, 1.197109167E+02
      1659, 2.744819837E+01, 3.498171646E+00, 1.243063882E+02
      1660, 2.024345392E+01, 3.498243451E+00, 7.280090933E+01
      1661, 1.871088059E+01, 3.498278724E+00, 6.154239001E+01
      1662, 1.845242512E+01, 3.498319719E+00, 4.752096344E+01
      1663, 2.797805470E+01, 3.498337105E+00, 1.148456409E+02
      1664, 9.003612002E+00, 3.498383332E+00, 4.195849870E+01
      1665, 1.897000393E+01, 3.498656722E+00, 7.134041051E+01
      1666, 2.718007937E+01, 3.498690991E+00, 1.268270804E+02
      1667, 1.922568034E+01, 3.498700795E+00, 7.663096159E+01
      1668, 2.690655494E+01, 3.498777492E+00, 1.230333229E+02
      1669, 1.819317442E+01, 3.498780226E+00, 3.474134369E+01
      1670, 1.948117114E+01, 3.498789222E+00, 7.833172237E+01
      1671, 1.973649191E+01, 3.498959195E+00, 7.750607719E+01
      1672, 1.793329716E+01, 3.499010692E+00, 2.742200925E+01
      1673, 8.751748830E+00, 3.499046379E+00, 7.308250235E+01
      1674, 2.823927845E+01, 3.499081936E+00, 1.106162193E+02
      1675, 2.049672695E+01, 3.499121267E+00, 6.925945105E+01
      1676, 1.999118651E+01, 3.499177969E+00, 7.531229842E+01
      1677, 2.663552081E+01, 3.499403743E+00, 1.109907245E+02
      1678, 8.500874415E+00, 3.499523189E+00, 1.178715312E+02
      1679, 2.074836348E+01, 3.499560476E+00, 6.287173905E+01
      1680, 5.526872608E+00, 3.499743406E+00, 5.833310175E+01
      1681, 2.325300730E+01, 3.499750971E+00, 1.116248886E+02
      1682, 7.000437208E+00, 3.499761590E+00, 6.829323158E+01
      1683, 7.250437208E+00, 3.499761590E+00, 7.191075923E+01
      1684, 7.500437208E+00, 3.499761590E+00, 7.709307624E+01
      1685, 7.750437208E+00, 3.499761590E+00, 8.509438940E+01
      1686, 8.000437208E+00, 3.499761590E+00, 9.800093712E+01
      1687, 8.250437208E+00, 3.499761592E+00, 1.226438672E+02
      1688, 2.099918174E+01, 3.499780188E+00, 5.374615018E+01
      1689, 5.281749677E+00, 3.499795571E+00, 5.755429369E+01
      1690, 2.849407404E+01, 3.499818451E+00, 1.073331671E+02
      1691, 2.124959087E+01, 3.499890058E+00, 4.516640227E+01
      1692, 2.149979543E+01, 3.499944995E+00, 3.879243586E+01
      1693, 2.174989772E+01, 3.499972464E+00, 3.744114494E+01
      1694, 2.199994886E+01, 3.499986198E+00, 4.880524172E+01
      1695, 2.224997443E+01, 3.499993065E+00, 7.139517061E+01
      1696, 2.249998721E+01, 3.499996499E+00, 9.199364830E+01
      1697, 2.274999361E+01, 3.499998216E+00, 1.040278141E+02
      1698, 2.299999680E+01, 3.499999074E+00, 1.096133511E+02
      1699, 5.033450514E+00, 3.500053116E+00, 5.697555259E+01
      1700, 1.767475231E+01, 3.500187448E+00, 2.659588926E+01
      1701, 3.505558699E+00, 3.500307674E+00, 5.549021685E+01
      1702, 1.027624558E+01, 3.500386278E+00, 6.839507964E+00
      1703, 1.002090385E+01, 3.500410375E+00, 8.409014026E+00
      1704, 3.250485077E+00, 3.500425419E+00, 5.528394885E+01
      1705, 1.741839510E+01, 3.500435372E+00, 3.543278688E+01
      1706, 3.000490162E+00, 3.500478903E+00, 5.526902925E+01
      1707, 2.350805458E+01, 3.500501438E+00, 1.116374716E+02
      1708, 2.750493160E+00, 3.500533980E+00, 5.550951638E+01
      1709, 2.500494774E+00, 3.500590211E+00, 5.597841449E+01
      1710, 2.250495556E+00, 3.500647175E+00, 5.651611829E+01
      1711, 2.000495890E+00, 3.500704538E+00, 5.685861214E+01
      1712, 2.636906970E+01, 3.500729061E+00, 9.846371980E+01
      1713, 3.000000000E+01, 3.500759753E+00, 8.926145624E+01
      1714, 1.750496013E+00, 3.500762060E+00, 5.674556822E+01
      1715, 2.974950231E+01, 3.500817747E+00, 9.370590763E+01
      1716, 1.500496051E+00, 3.500819547E+00, 5.618559838E+01
      1717, 2.924950149E+01, 3.500846744E+00, 1.000382961E+02
      1718, 2.949950149E+01, 3.500846744E+00, 9.725718938E+01
      1719, 5.771688907E+00, 3.500873990E+00, 5.930695245E+01
      1720, 1.250496060E+00, 3.500876704E+00, 5.537077655E+01
      1721, 1.715897147E+01, 3.500904979E+00, 4.717376801E+01
      1722, 2.899945390E+01, 3.500913539E+00, 1.024577579E+02
      1723, 1.000496061E+00, 3.500932801E+00, 5.432845561E+01
      1724, 1.408810244E+01, 3.500948467E+00, 3.123916781E+01
      1725, 7.504960615E-01, 3.500985693E+00, 5.305119167E+01
      1726, 2.874919508E+01, 3.500989712E+00, 1.047261959E+02
      1727, 1.690480313E+01, 3.500991190E+00, 5.354971519E+01
      1728, 2.504960615E-01, 3.501028969E+00, 5.005763212E+01
      1729, 5.004960615E-01, 3.501028969E+00, 5.145048923E+01
      1730, 1.664788974E+01, 3.501057893E+00, 5.578790606E+01
      1731, 1.434495046E+01, 3.501086054E+00, 2.998653997E+01
      1732, 0.000000000E+00, 3.501086669E+00, 4.928053419E+01
      1733, 3.758615320E+00, 3.501117433E+00, 5.578392282E+01
      1734, 1.052933237E+01, 3.501117731E+00, 8.196388809E+00
      1735, 1.536871661E+01, 3.501122570E+00, 4.434326854E+01
      1736, 1.460110744E+01, 3.501123477E+00, 2.920984901E+01
      1737, 1.639197894E+01, 3.501125214E+00, 5.581740201E+01
      1738, 1.511288262E+01, 3.501126825E+00, 3.827750738E+01
      1739, 1.485703133E+01, 3.501129642E+00, 3.195127351E+01
      1740, 1.562451971E+01, 3.501142321E+00, 4.894569341E+01
      1741, 1.613614518E+01, 3.501160450E+00, 5.462504650E+01
      1742, 1.588034608E+01, 3.501165141E+00, 5.234604640E+01
      1743, 6.259049459E+00, 3.501277708E+00, 6.188054746E+01
      1744, 2.610007423E+01, 3.501337324E+00, 9.314513004E+01
      1745, 2.376298415E+01, 3.501355881E+00, 1.105636780E+02
      1746, 1.078018790E+01, 3.501385800E+00, 1.133806413E+01
      1747, 6.753128291E+00, 3.501446509E+00, 6.563224877E+01
      1748, 6.015863836E+00, 3.501636694E+00, 6.048243102E+01
      1749, 4.016520756E+00, 3.501739247E+00, 5.605597613E+01
      1750, 4.784023631E+00, 3.501779326E+00, 5.660585810E+01
      1751, 1.382967059E+01, 3.501843070E+00, 3.305480304E+01
      1752, 1.357389381E+01, 3.501844367E+00, 3.717137341E+01
      1753, 1.331815845E+01, 3.501846992E+00, 4.206053455E+01
      1754, 1.306249324E+01, 3.501851845E+00, 4.381876642E+01
      1755, 1.280694612E+01, 3.501860402E+00, 4.236976422E+01
      1756, 1.255159630E+01, 3.501875060E+00, 3.921744245E+01
      1757, 1.229657384E+01, 3.501899699E+00, 3.445199434E+01
      1758, 1.204209064E+01, 3.501940707E+00, 2.678567108E+01
      1759, 1.103290815E+01, 3.501943702E+00, 1.246317993E+01
      1760, 1.178849014E+01, 3.502009485E+00, 1.673505686E+01
      1761, 1.128288184E+01, 3.502117495E+00, 1.032858896E+01
      1762, 1.153632547E+01, 3.502122843E+00, 1.006342196E+01
      1763, 6.504715793E+00, 3.502224076E+00, 6.355281363E+01
      1764, 4.274192359E+00, 3.502249671E+00, 5.624726292E+01
      1765, 2.401847198E+01, 3.502304398E+00, 1.088639776E+02
      1766, 4.531647754E+00, 3.502661908E+00, 5.639894538E+01
      1767, 2.583664586E+01, 3.502817367E+00, 9.394293933E+01
      1768, 2.427616892E+01, 3.502935754E+00, 1.068903533E+02
      1769, 2.557280761E+01, 3.503332627E+00, 9.665084754E+01
      1770, 2.453328499E+01, 3.503341727E+00, 1.048847051E+02
      1771, 2.479005833E+01, 3.503597072E+00, 1.029919960E+02
      1772, 2.531064103E+01, 3.504182881E+00, 9.912446322E+01
      1773, 2.505025389E+01, 3.505081696E+00, 1.010615503E+02
      1774, 2.665014522E+01, 3.746391595E+00, 9.406088761E+01
      1775, 2.719179764E+01, 3.747037961E+00, 1.222124501E+02
      1776, 2.745965401E+01, 3.747285833E+00, 1.235610258E+02
      1777, 2.772428442E+01, 3.747604475E+00, 1.206324819E+02
      1778, 2.692291227E+01, 3.747695662E+00, 1.115312914E+02
      1779, 2.798542550E+01, 3.748547550E+00, 1.164715200E+02
      1780, 6.006934612E+00, 3.749308465E+00, 5.851182543E+01
      1781, 5.761140278E+00, 3.749313839E+00, 5.778706246E+01
      1782, 2.824110981E+01, 3.749379892E+00, 1.124195585E+02
      1783, 6.253995616E+00, 3.749481007E+00, 5.939622258E+01
      1784, 5.514607037E+00, 3.749703521E+00, 5.719792065E+01
      1785, 6.750430376E+00, 3.749765315E+00, 6.195597323E+01
      1786, 7.000423545E+00, 3.749769040E+00, 6.393956671E+01
      1787, 7.250409882E+00, 3.749776491E+00, 6.670244294E+01
      1788, 7.500382557E+00, 3.749791391E+00, 7.062811618E+01
      1789, 7.750327906E+00, 3.749821192E+00, 7.646098794E+01
      1790, 8.000218604E+00, 3.749880795E+00, 8.564598121E+01
      1791, 2.350307583E+01, 3.749894438E+00, 9.162923355E+01
      1792, 2.849637924E+01, 3.749928432E+00, 1.091642233E+02
      1793, 8.250000000E+00, 3.750000000E+00, 1.057099496E+02
      1794, 8.500000000E+00, 3.750000000E+00, 0.000000000E+00
      1795, 8.751748830E+00, 3.750000000E+00, 0.000000000E+00
      1796, 9.005475174E+00, 3.750000000E+00, 0.000000000E+00
      1797, 9.260893522E+00, 3.750000000E+00, 0.000000000E+00
      1798, 9.516452737E+00, 3.750000000E+00, 0.000000000E+00
      1799, 9.772011952E+00, 3.750000000E+00, 0.000000000E+00
      1800, 1.002757117E+01, 3.750000000E+00, 0.000000000E+00
      1801, 1.028313038E+01, 3.750000000E+00, 0.000000000E+00
      1802, 1.053868960E+01, 3.750000000E+00, 0.000000000E+00
      1803, 1.079424881E+01, 3.750000000E+00, 0.000000000E+00
      1804, 1.104980803E+01, 3.750000000E+00, 0.000000000E+00
      1805, 1.130536724E+01, 3.750000000E+00, 0.000000000E+00
      1806, 1.156092646E+01, 3.750000000E+00, 0.000000000E+00
      1807, 1.181648567E+01, 3.750000000E+00, 0.000000000E+00
      1808, 1.207204489E+01, 3.750000000E+00, 0.000000000E+00
      1809, 1.232760410E+01, 3.750000000E+00, 0.000000000E+00
      1810, 1.258316332E+01, 3.750000000E+00, 0.000000000E+00
      1811, 1.283872253E+01, 3.750000000E+00, 0.000000000E+00
      1812, 1.309428175E+01, 3.750000000E+00, 0.000000000E+00
      1813, 1.334984096E+01, 3.750000000E+00, 0.000000000E+00
      1814, 1.360540018E+01, 3.750000000E+00, 0.000000000E+00
      1815, 1.386095939E+01, 3.750000000E+00, 0.000000000E+00
      1816, 1.411651861E+01, 3.750000000E+00, 0.000000000E+00
      1817, 1.437207782E+01, 3.750000000E+00, 0.000000000E+00
      1818, 1.462763704E+01, 3.750000000E+00, 0.000000000E+00
      1819, 1.488319625E+01, 3.750000000E+00, 0.000000000E+00
      1820, 1.513875547E+01, 3.750000000E+00, 0.000000000E+00
      1821, 1.539431468E+01, 3.750000000E+00, 0.000000000E+00
      1822, 1.564987390E+01, 3.750000000E+00, 0.000000000E+00
      1823, 1.590543311E+01, 3.750000000E+00, 0.000000000E+00
      1824, 1.616099233E+01, 3.750000000E+00, 0.000000000E+00
      1825, 1.641655154E+01, 3.750000000E+00, 0.000000000E+00
      1826, 1.667211076E+01, 3.750000000E+00, 0.000000000E+00
      1827, 1.692766997E+01, 3.750000000E+00, 0.000000000E+00
      1828, 1.718322919E+01, 3.750000000E+00, 0.000000000E+00
      1829, 1.743878840E+01, 3.750000000E+00, 0.000000000E+00
      1830, 1.769434762E+01, 3.750000000E+00, 0.000000000E+00
      1831, 1.794990683E+01, 3.750000000E+00, 0.000000000E+00
      1832, 1.820546605E+01, 3.750000000E+00, 0.000000000E+00
      1833, 1.846102526E+01, 3.750000000E+00, 0.000000000E+00
      1834, 1.871658448E+01, 3.750000000E+00, 0.000000000E+00
      1835, 1.897214369E+01, 3.750000000E+00, 0.000000000E+00
      1836, 1.922770291E+01, 3.750000000E+00, 0.000000000E+00
      1837, 1.948326212E+01, 3.750000000E+00, 0.000000000E+00
      1838, 1.973882133E+01, 3.750000000E+00, 0.000000000E+00
      1839, 1.999427731E+01, 3.750000000E+00, 0.000000000E+00
      1840, 2.024813815E+01, 3.750000000E+00, 0.000000000E+00
      1841, 2.050000000E+01, 3.750000000E+00, 0.000000000E+00
      1842, 2.075000000E+01, 3.750000000E+00, 3.285969087E+01
      1843, 2.100000000E+01, 3.749999941E+00, 3.386018071E+01
      1844, 2.125000000E+01, 3.749999933E+00, 3.510602302E+01
      1845, 2.150000000E+01, 3.749999932E+00, 3.497264633E+01
      1846, 2.175000000E+01, 3.749999932E+00, 3.296993893E+01
      1847, 2.200000000E+01, 3.749999932E+00, 3.231370969E+01
